stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,18.88,0,0,0,0.28,0,0,0
21Day,1.11,39.59,0,0.37,0,0.37,0,1.48,1.11
3Month,1.77,0.21,0.94,0.73,0.21,0.1,0,0,0.52
22Month,3.28,1.78,0.14,3.28,0,0.27,0.14,0,0.27
