stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,1,1,6,0,0
72hpf,1.41,0,0,0,0.28,0.28,0,0.28,0
21Day,0.74,0,0,0.37,0.37,0.37,0,3.33,0
3Month,19.56,3.12,0.31,2.08,0.52,0.21,0,0.83,0.52
22Month,39.63,4.65,0.14,0.96,0.14,0.41,0.14,0.55,0.55
