stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,2,0,0,3,0,1
72hpf,0.56,0,0,0.28,0,0
21Day,0.74,0,0,0.37,0.37,0.37
3Month,1.25,2.39,0.1,0.1,0.1,0.1
22Month,0.14,1.91,0,0,0,0
