stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,9,0,1
72hpf,1.13,0.28,0,0,0.28,3.1,0,0.56
21Day,2.22,0,0.37,0.74,0.37,2.59,0.37,0.37
3Month,2.29,0,3.43,0.1,0.1,0.1,0.21,0
22Month,1.5,0,0.41,0,0,1.78,0.14,0
