stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,0,0,0,0,23,0,3
72hpf,0.28,0,0.28,0,0,1.41,0.28,2.25
21Day,1.85,4.44,0,0,0.37,2.96,0,1.11
3Month,0,0,0.1,0.1,0,0,0,0
