stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0
72hpf,0.56,0,0,0.85,0,0.56,0,0
21Day,1.11,0.74,0,0.74,0,0,0,0
3Month,0.52,3.64,0.73,0.94,0,0.1,0.1,0.21
22Month,0,1.09,0.14,0,0.14,0.14,0,0.14
