stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,1,0,3,1,0
72hpf,0,0.56,0,0.28,0,0,0.28,0,0.28
21Day,0,0,0,0.37,0,0,0,0,0
3Month,0,0.1,0,1.77,0,0,0.1,0,0.1
22Month,1.91,19.81,0.14,59.72,5.74,0.55,0.55,2.73,2.32
