stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,6,0,0,0
72hpf,1.41,0.28,0,0,1.69,62.29,0,0,1.41
21Day,1.48,0,0,0,1.48,16.28,0,0.74,0
3Month,1.77,0,0.42,0.62,0.21,0.21,0,0.1,0.1
22Month,3.96,0,0,0.82,0.41,0.14,0.14,0,0
