stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,5,0,0,1,0,4,0,0,0
72hpf,21.7,0.28,0,0,0.28,12.68,0,0,2.54
21Day,26.27,1.11,0,0.74,1.11,41.44,0,0.37,4.81
3Month,26.32,0,0.62,1.25,0.1,0.21,0,0.1,0.94
22Month,13.25,0.27,0.14,2.87,0.14,7.38,0.68,0.14,0.82
