stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
21Day,0,1.11,0,0.37,4.44,0,0,0,0
3Month,0,0.42,3.74,0.52,0.21,0,0,0.1,0.1
22Month,0.14,3.28,2.87,0.27,0,0,0.27,0,0
