stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4,0,1
72hpf,0,0.28,0.28,0,0,2.54,0,0.28
21Day,0,1.48,4.44,0,0.74,1.11,1.11,0.74
3Month,0.1,8.11,61.68,1.56,0.62,0.31,0.31,1.14
22Month,0.14,0.82,8.75,0,0,0,0,0.14
