stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0.56,0,0,0
21Day,0,0,0,0,0.74,2.59,0,0,0
3Month,0,0.52,0.1,0.21,0,0.73,0.1,0,0.1
22Month,0.14,1.37,0,2.32,0,5.74,0,0.14,0
