stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,7,0,0,0,8,0,6
72hpf,0.56,7.33,0.28,0,1.41,3.1,0,7.33
21Day,0.74,8.51,0,0,4.81,0.37,0.37,5.92
3Month,2.7,4.47,1.87,0.52,7.39,0,0.52,4.99
22Month,0.68,3.55,8.88,1.64,1.23,0.14,0,1.78
