stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,1,1
72hpf,0,1.41,0,0,0,0.56,0
21Day,0,0,0,0,0,1.11,0.74
3Month,0,0.1,0.1,0.52,0.1,0,0.1
22Month,0.14,0.14,0,0,0,0,0.14
