stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0,0,0,0.28,1.97,0,0
21Day,0.37,0.37,0,0,0.74,4.07,0.37,0.37
3Month,0.42,0,0.73,0.1,0,0.31,0,0.52
22Month,0.68,0,0,0,0,0,0,0.14
