stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,3,0,0,0,7,0,0,0
72hpf,0,1.41,0,0,0,10.43,0,0,0.56
21Day,0,2.22,1.48,0,0,1.48,0,0,0
3Month,0.62,16.33,175.89,3.33,0.1,1.77,0,0.31,1.25
22Month,0.27,4.92,4.78,0.41,0,0.14,0.14,0,0.41
