stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,3.66,0,0.28,0,0,0
21Day,12.95,0,0.37,0.37,0.37,1.48
3Month,1.98,0.21,0,0,0,1.25
22Month,0.14,0,0,0,0,0.27
