stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,1,0,0
72hpf,3.66,0,0,0,0.28,0,0
21Day,8.88,0,0,0.37,0,0.37,0
3Month,1.35,0.1,0.1,0,0,0,0.1
22Month,0.41,0,0,0,0,0,0
