stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,53,5,0,0,0
72hpf,0,2.54,0.56,0,0,93.29,13.53,0.28,0,3.38
21Day,1.11,3.7,1.48,0.37,0.74,37.74,4.81,0,0.74,5.18
3Month,0.94,30.48,0,29.02,6.24,1.66,0.42,0,0.83,2.39
22Month,4.78,83.08,0.41,5.33,7.65,1.09,0.96,3.28,0.68,3.01
