stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.85,0.56,0,0.28,0.56,45.1,0,0,1.13
21Day,0.37,0.74,0,0.37,0.74,19.98,0,0.74,0.37
3Month,0.62,0,0.1,0.31,0,0,0,0,0.1
22Month,1.09,0,0,0.41,0,0,0.27,0,0
