stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,1,0,0
72hpf,0,0.56,0,0,0.28,0.56,0,0,0.56
21Day,0,0,0,1.85,0,3.7,0,0,0
3Month,0.1,3.33,41.09,4.16,0.31,1.87,0,0,0.1
22Month,0.14,0.55,1.37,1.23,0,3.28,0,0.14,0
