stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,0,0,0
3Month,2.91,2.08,1.14,0,0,0,0.21
22Month,3.01,0,1.78,0.14,0,8.47,0.14
