stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,1,12,0,0,2
72hpf,0.85,5.07,1.69,0,0,0.56,20.57,0.56,0.28,3.95
21Day,0.74,12.21,11.1,0.37,5.18,3.33,17.02,0,1.48,6.29
3Month,0.62,51.28,0.42,42.44,10.3,3.64,1.56,0,1.66,7.59
22Month,1.37,39.08,0.41,1.91,4.51,0.27,1.37,1.37,0.55,2.32
