stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,1,3
21Day,0.74,0,0,0,0,0
3Month,0.42,0.83,0.21,0.1,0,0
22Month,0.41,0,0.14,0,0.14,0
