stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,2,0,0
72hpf,0,0.85,0,0,0.28,0,1.13,0,0.28
21Day,0,3.7,1.11,0,15.91,0,1.48,1.85,1.11
3Month,0,5.1,0.42,3.02,47.74,0.42,0.42,1.35,1.66
22Month,0.14,3.42,0.14,0.68,11.75,0.14,0.41,0.68,1.23
