stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.13,0.28,0,0,0.28,17.47,0.28,0.28
21Day,0.37,1.11,0,0.74,0.37,15.91,0,0
3Month,1.04,0,0.21,0.31,0.21,0.21,0.31,0
22Month,2.6,0,0,0.68,0,0,0.27,0.27
