stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,16,0,0,1
72hpf,2.25,0.28,0,0,0.56,21.98,0,0.56,3.95
21Day,0.74,0.74,0.37,0.37,0.37,15.91,0,0,1.11
3Month,1.87,0,11.23,0.21,0.42,0.73,0.1,0.1,1.14
22Month,1.5,0,6.29,0.27,0,0.41,0,0.14,2.05
