stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,2,0,1
72hpf,0,0.56,0,0,0,0,0.56,0,0.85
21Day,0,1.48,0,0,0.37,0.37,1.85,0,0.37
22Month,0.14,3.01,0.14,0.14,0.27,0.41,0.27,0.14,1.09
