stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,10,114,5,0,44,24,816,11,0,222
72hpf,7.33,111.33,11.84,0.28,6.48,25.65,530.16,2.25,3.38,179.54
21Day,3.33,71.04,19.61,1.48,64.75,15.54,141.33,0,10.36,96.57
3Month,4.58,151.34,1.77,29.64,115.15,10.19,5.51,0.1,3.64,22.26
22Month,5.06,191.45,0.96,9.29,139.52,2.73,7.79,10.8,3.28,12.71
