stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0
21Day,0,0,0.37,0,0,0.37,0,0
3Month,0,0.83,2.18,0.1,0,0.21,0.1,0.21
22Month,0.14,0.68,0.14,0,0,0,0,0
