stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,5,0,0
72hpf,0.28,1.69,0.85,0,0,1.97,86.25,0,1.41
21Day,0,2.96,0.74,0,0.74,1.48,46.62,1.11,4.44
3Month,0,1.46,0.1,0.31,0.1,0,0.1,0.1,0.1
22Month,0,4.37,0,2.05,0.82,0.14,0.55,0.27,0.68
