stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,1.13,0,0,0,0,1.69,0,0,0.56
21Day,1.85,0.37,0,0,0,2.22,0,0,0.74
3Month,1.25,0,0.1,0.21,0,0,0,0,0
22Month,5.88,0.14,0,1.5,0.14,0.14,0.55,0.14,0.41
