stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0
72hpf,1.41,0,0,0,0,0.28,0,0
21Day,2.96,0,0,0,0,0,0,0
3Month,2.18,0.1,0.21,0.1,0,0,0.1,0
22Month,1.91,0,0,0.55,0.14,0,0.27,0.41
