stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,1,0,1
72hpf,0.28,0,0,0,0,0.28,0,0
21Day,3.33,0.37,0,1.48,0,0,0.37,0.74
3Month,0.62,0,0.31,0.21,0,0,0,0.1
22Month,2.19,0,0,2.05,0.14,0,0.14,0
