stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,2,0,13,0,8
72hpf,1.41,0,0.28,0,0.56,6.76,0,1.13
21Day,1.11,0.74,0,0,1.11,4.44,0.37,2.96
3Month,3.54,0.1,5.51,0.83,0.1,0.31,0.1,0.62
22Month,1.5,0,0.82,0.41,0.14,0.41,0,0.82
