stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,7,0,2
72hpf,0.28,0.28,0,0,0,2.82,0.28,0.28
21Day,0.37,1.48,0,0.74,0,1.48,0,1.11
3Month,1.04,0,1.25,0.83,0.21,0,0,0.31
