stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,0,0,18,0,0,0,0,0
72hpf,2.82,0.28,0,10.99,0,0.56,0,0,0
21Day,2.59,0,0,7.4,0,1.11,0,0,0
3Month,3.12,0.1,0.42,24.03,0,0,0,0.1,0.52
22Month,7.79,0.55,0,43.59,0.14,0,0.68,0,0.41
