stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0.56,0.28,0,0,0,3.66,0,0,0.56
21Day,0,1.48,0,0.74,0.37,3.7,0,0.37,0.37
3Month,0,4.99,1.46,1.04,0.42,0,0,0.31,0.52
22Month,0.14,6.29,0,1.09,0.14,0.55,0.27,0.14,0.14
