stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,33,0,0,23,0,12,1,0
72hpf,0,4.51,1.41,0.28,16.63,0.28,28.47,0.85,2.82
21Day,0,4.07,2.59,0,2.59,0.37,19.24,1.85,3.7
3Month,0.31,7.49,0.1,129.5,3.54,0.94,0.52,2.6,1.25
22Month,0,2.87,0,1.23,0.68,0,0,0.41,0.14
