stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
21Day,0,0,0.37,0,2.96,0.37,1.48,0,0.37
3Month,0,1.04,0,0.42,1.46,0.1,0,0,0.21
22Month,0.27,2.6,0.41,0.14,12.85,0,0.41,0.27,0.96
