stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,1.69,0,0.28,0.28,1.13,0,0.28
21Day,0,0.74,0.37,23.68,0.74,0.74,0.37,1.85
3Month,0.21,2.5,0.31,18.72,0.1,0,0.31,0.42
22Month,0.14,1.78,0.27,9.84,0,0.14,0.14,0
