stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,1,12,0,0
72hpf,0,0,0,0,0,0,5.36,0.28,0.28
21Day,0,2.22,0,0.37,0.74,0.37,1.85,0,1.11
3Month,0.1,1.66,0.1,1.14,8.32,0.1,0.1,0.31,0.73
22Month,0,0.96,0,0,9.57,0,0.27,0,0.14
