stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,3,0,0
72hpf,0,0,0,0,0.28,0,0.28
3Month,3.22,13,0.31,0.1,0,0.1,2.91
22Month,1.78,0,0.14,0,0,0,1.23
