stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,3,15,0,4
72hpf,0.28,0.85,0,0.28,0.28,3.38,0,0.85
21Day,0,1.11,0,0.74,0.37,1.48,0.37,1.11
3Month,0,0.31,0,0.31,0,0,0,0
22Month,0,0.27,0.55,0.96,0,0,0,0.27
