stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,1.97,0.28,0,0,0.85,6.2,0,0.28,137.26
21Day,0,4.81,2.22,0,1.85,0.74,2.96,0,3.7,170.19
3Month,0.1,12.27,0.62,2.18,5.62,1.46,0.62,0,0.94,88.31
22Month,0.82,23.09,0.55,0.41,5.19,0.55,0.27,0.96,0.82,64.64
