stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0
72hpf,0.28,0,0,0,0,0,0,0
21Day,0.74,0,0,0,0.74,0,0,0
3Month,6.97,0.52,1.25,0.21,0.21,0,0.1,0.52
22Month,3.28,0.41,0.82,0,0.41,0.55,0,0.14
