stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8,67,5,0,29,24,1010,11,3,139
72hpf,7.05,79.76,6.76,1.41,10.71,18.32,400.51,7.33,8.74,87.37
21Day,7.4,117.29,80.29,7.4,73.26,42.55,182.03,0,17.39,153.54
3Month,15.81,519.77,10.82,491.69,176.62,34.22,13.94,1.04,20.6,82.38
22Month,22.55,663.16,11.07,71.74,169.17,11.89,17.63,34.85,17.76,81.44
