stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,9,0,0,0,0,33,0,0,0
72hpf,20.01,0.28,0,0,1.13,27.06,0,0,1.41
21Day,5.18,0,0,0,0.37,4.44,0,0,1.11
3Month,0.62,0,0.73,0,0,0,0,0,0.21
22Month,0.41,0,0.27,0.14,0,0,0.14,0.14,0
