stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,10,0,0,1,0,10,0,0
72hpf,7.05,0,0,0,0.28,1.97,0,1.41
21Day,13.32,0.37,0,1.48,0.74,1.11,0.37,0.74
3Month,3.64,0,1.25,0.52,0,0.1,0.1,0.31
22Month,1.91,0,0,0,0,0,0,0
