stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,2,0,1
72hpf,0,1.69,0,0,0,0.28,2.25,0.28,0.56
21Day,0,2.59,0.74,0.37,1.11,0.37,1.11,0,2.22
3Month,0.1,1.25,0,0,1.25,0.1,0,0,0.42
22Month,0,0.14,0,0,0.96,0,0,0,0.14
