stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0.85,0,0,0,0.28,0.28,0,0
21Day,0,4.07,0,0.37,4.07,0,0.74,0,0.37
3Month,0,7.7,0.1,0.1,2.81,0.1,0.1,0,0.21
22Month,0.14,4.37,0.27,0.55,2.87,0,0.14,0.14,0.82
