stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.85,0,0,0,0.28,9.02,0,0,0
21Day,0.74,0.37,0,0,0,7.4,0,0,1.48
3Month,1.56,0,0.31,0.73,0,0.1,0,0,0.1
22Month,1.78,0,0,0.41,0.14,0.14,0.27,0.27,0.27
