stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4,0,0,1,0,15,0,1
72hpf,1.41,0.56,0,0.28,0.28,57.78,0.28,4.23
21Day,3.33,0.74,0,0,0.74,15.91,1.85,2.59
3Month,5.72,0.1,3.02,3.02,0.62,0.94,0,1.77
22Month,2.32,0,0.96,0.41,0,0.41,0.68,0.55
