stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,6,0,1
72hpf,0,1.41,0,0,0,0,6.2,0,1.69
21Day,0.37,2.22,0,0,0.74,1.11,4.81,1.11,2.22
3Month,0,2.08,0.1,0.83,0.21,0.1,0.1,0,0.52
22Month,0,1.23,0,0,0,0,0,0,0.27
