stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,3.66,0,0.28
21Day,0,4.07,0.37,0,0.37,1.48,12.21,0.37,3.7
3Month,0.31,4.78,0,10.51,0.83,0.21,0.52,0.1,8.22
22Month,0.14,0.41,0,0.27,0.14,0,0,0,2.46
