stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,1,0
72hpf,1.13,0.28,0,0,0.28,58.34,0,0,1.13
21Day,1.85,0.74,0,0.74,0.37,32.19,0,1.48,0.74
3Month,1.98,0.1,2.08,0.62,0,0.21,0,0.1,0.1
22Month,4.51,0,0,0.96,0,0.27,0.68,0,0
