stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,0
72hpf,1.41,0,0,0,0,0.56,0,0.28
21Day,30.71,1.85,0,2.96,0.37,4.44,1.85,3.7
3Month,1.35,0.1,5.2,1.04,0,0,0,0
22Month,1.91,0,0.14,0.27,0,0,0,0
