stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,0
72hpf,0,0,0,0.85,0,0
21Day,0,0,0,0,0,0.37
3Month,0.62,0.1,0.21,0.1,0.1,0
22Month,0.55,0,0,0,0,0
