stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.85
21Day,0,0,0,0,0,0.37,0,0,0.74
3Month,6.24,0,0,0.62,0.1,0,0,0.21,0
22Month,19.95,0.14,0.27,0.41,0,0,0.82,0.27,0.14
