stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,1.13,0,0.56,0
21Day,0.37,0,0,0,0,2.59,0,0,0
3Month,0.31,0.1,0.1,0,0.1,0,0,0,0.21
22Month,1.5,0,0.55,0.41,0.14,0,0.14,0.27,0.96
