stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4,15,0,0,6,4,90,1,22
72hpf,0,1.41,0.28,0,0,0.28,4.79,0,2.82
21Day,0,0.74,4.44,0,0.74,0.74,3.33,0,0.74
3Month,0,2.6,0.1,1.25,0.52,0,0,0,0.21
22Month,0,0.82,0,0,0.27,0,0,0,0
