stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,5,0,1,1,12,0,0,1
72hpf,0,0.28,0,0,0.85,2.82,0,0,1.13
21Day,0,1.85,0,0.74,0,1.11,0,0.37,3.33
3Month,0,6.45,0.21,1.98,0.1,0.21,0,0.21,1.04
22Month,0.14,4.51,0,1.09,0,0,0.14,0,0
