stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.41,0,0,0.28,1.13,0.28,0
21Day,0,0.37,0,1.85,2.96,0.37,0,1.85
3Month,0.1,3.95,5.1,12.17,2.6,0.1,0.42,0.42
22Month,0,1.64,0.27,7.65,0.41,0,0.41,0
