stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0,4.23,0,0,0
21Day,0,0,0,0,0,0.74,0,0,0
3Month,0.1,6.97,0.21,0.73,0.1,0,0,0.1,2.29
22Month,0.14,2.73,0,0.82,0,0.27,0.27,0,0.55
